Packet,Epoch,Hadamard_Row,DAC0,DAC1,DAC2,DAC3,DAC4,DAC5,DAC6,DAC7,J+,J-,Delta_J,Scaled_Update
1420,5138,184,1118,1056,3076,1,4,272,1692,0,4433,-2550,-22622,-6491
1421,6163,120,1090,544,4,2,4,272,1948,0,-11947,-3575,-22558,9889
1422,5138,56,1042,688,1796,4094,4092,303,156,16,-28335,-4599,-22622,-6499
1423,4627,88,1078,560,772,1,2,288,412,0,-20145,-5111,-22590,1691
1424,5906,168,1067,96,1284,2,5,288,668,0,24906,-3831,-22510,-18794
1425,7443,72,1051,1008,3076,4093,4090,303,924,16,-16060,-2295,-22606,5776
1426,7699,88,1091,880,3076,0,1,288,1180,0,-20157,-2551,-22622,9873
1427,8722,24,1070,1072,2820,4094,4092,303,1436,16,-3777,-3575,-22558,-6507
1428,9234,56,1046,96,4,1,2,288,1692,0,4417,-4086,-22590,-14701
1429,9746,24,1042,432,1796,4095,4094,303,1948,16,-3773,-4599,-22558,-6511
1430,9746,24,1062,560,772,0,0,304,156,0,-3773,-4599,-22558,-6511
1431,10002,8,1067,480,3332,0,1,304,412,0,-7868,-4343,-22574,-10606
1432,4116,152,1046,1968,2819,9,23,304,668,0,20827,-10229,-22942,18089
1433,5652,56,875,1056,2307,2,6,304,924,0,-20139,-8693,-23038,-22877
1434,6676,120,851,1648,3075,4094,4092,319,1180,16,29009,-9717,-23102,-6489
1435,5397,200,850,1760,1027,4094,4091,319,1436,16,8534,-8437,-23182,13986
1436,5909,232,883,1968,2051,4095,4094,319,1692,16,16728,-8949,-23214,5792
1437,4884,40,875,2032,3075,4094,4092,319,1948,16,-32428,-7925,42258,-10588
1438,5396,72,867,1312,259,1,2,320,156,0,-24234,-7413,42290,-2394
1439,5908,40,871,1840,1027,4095,4094,335,412,16,-32424,-6901,42258,-10584
1440,10771,88,1026,2032,771,8,19,320,668,0,20805,-2038,-22974,-22891
1441,9747,152,859,1008,3075,1,4,320,924,0,4425,-3062,-22910,26265
1442,10771,216,882,1392,2819,1,4,320,1180,0,-11963,-4087,-22974,-22883
1443,11539,168,847,1504,259,4095,4093,335,1436,16,322,-4854,-22926,30368
1444,12563,232,890,1440,3,2,4,320,1692,0,16710,-5878,-22990,13980
1445,11795,24,847,944,1027,1,3,320,1948,0,28995,-5110,42498,1695
1446,12819,88,851,1712,2051,4094,4092,351,156,16,-20153,-4086,42562,18083
1447,12307,120,855,1504,2307,4095,4094,351,412,16,-11963,-4598,42594,26273
1448,12307,120,815,672,1283,0,0,336,668,0,-11963,-4598,42594,26273
1449,13331,56,814,224,3,2,4,336,924,0,4417,-3573,42530,-22883
1450,13587,72,622,1776,3842,4095,4095,351,1180,16,320,-3829,42514,-18786
1451,18450,24,770,2032,770,8,19,336,1436,0,12589,-8692,-22718,-31055
1452,20242,136,838,1824,1027,4093,4089,351,1692,16,-24268,-10484,-22830,5802
1453,19217,200,846,1568,3075,4094,4092,351,1948,16,-7888,-9460,-22894,-10578
1454,17169,72,1043,1056,260,4093,4088,367,156,16,24872,-11508,-23022,22182
1455,16145,136,1103,816,3076,1,4,352,412,0,-24284,-12532,-22958,-26974
1456,15377,88,1063,880,4,4095,4093,367,668,16,-11993,-13300,-23006,-14683
1457,9488,200,1038,1824,3075,9,23,352,924,0,24894,-19189,42898,22204
1458,11536,72,895,1136,2051,3,8,352,1180,0,-7882,-21238,-22766,-10556
1459,11280,88,806,480,2051,0,1,352,1436,0,-11977,-20982,-22782,-6461
1460,10257,24,831,1376,2307,4094,4092,367,1692,16,-28365,-19958,-22718,9927
1461,8720,120,842,496,2819,2,6,352,1948,0,-3795,-18422,-22814,-14643
1462,8464,104,839,928,3331,0,1,368,156,0,-7892,-18678,-22830,-18740
1463,8208,120,858,1504,3075,4095,4095,383,412,16,-3797,-18934,-22814,-14645
1464,10000,232,838,1840,771,4093,4089,383,668,16,-32476,-17142,-22702,22212
1465,10256,216,867,1376,3331,0,1,368,924,0,-28381,-16886,-22718,26307
1466,16401,88,887,288,1284,4086,4072,383,1180,16,4363,-23031,-23102,-6437
1467,18193,232,878,944,771,3,7,368,1436,0,-32508,-24823,42546,30434
1468,17937,216,830,816,2819,0,1,368,1692,0,28931,-24567,42562,-31005
1469,16657,40,810,1184,3,4094,4091,383,1948,16,-16130,-23287,-23054,14056
1470,13840,120,818,1904,2819,4091,4085,399,156,16,4339,-26103,42306,-31011
1471,13072,168,867,1264,1027,1,3,384,412,0,16624,-26871,42354,-18726
1472,13328,184,850,1120,3075,0,1,384,668,0,12527,-26615,42370,-22823
1473,14865,88,835,1696,2307,4093,4090,399,924,16,-28439,-25079,42274,1747
1474,15121,104,779,48,2051,0,1,384,1180,0,-32536,-25335,42258,5844
1475,14865,120,859,1248,3331,0,1,384,1436,0,28905,-25079,42242,9939
1476,15632,168,842,800,2051,1,3,384,1692,0,-24340,-25847,42194,-2352
1477,15632,168,827,944,3,0,0,384,1948,0,-24340,-25847,42194,-2352
1478,15120,136,878,1504,3,1,2,400,156,0,-32534,-26359,42162,-10546
1479,14097,200,847,1584,3075,4094,4092,415,412,16,-16154,-27383,42226,5834
1480,13585,168,842,928,3,1,2,400,668,0,-7960,-27895,42194,14028
1481,13585,168,854,1376,3,0,0,400,924,0,-7960,-27895,42194,14028
1482,17426,152,774,1632,3,4090,4081,415,1180,16,-3879,-31736,-23582,9947
1483,17170,168,854,1456,2819,4095,4095,415,1436,16,-7974,-31480,-23598,14042
1484,15378,56,871,864,259,3,7,400,1692,0,28883,-29688,-23486,-22815
1485,15634,40,827,816,2051,0,1,400,1948,0,24788,-29944,-23470,-18720
1486,15378,24,823,944,3075,4095,4095,431,156,16,20691,-30200,-23486,-22817
1487,8468,200,786,1456,1794,11,27,416,412,0,184,28426,42482,22212
1488,7956,168,611,1712,2050,4095,4094,431,668,16,8378,27914,42450,30406
1489,8468,136,606,1632,2050,4095,4094,431,924,16,16568,28426,42418,-26940
1490,8212,120,614,1648,3842,4095,4095,431,1180,16,20665,28682,42434,-31037
1491,9748,24,587,1776,3074,4093,4090,431,1436,16,-20301,27146,42530,9929
1492,10260,56,635,1712,2,1,2,416,1692,0,-12107,26634,42498,1735
1493,18197,72,583,288,1283,4083,4065,431,1948,16,-7980,18696,42994,-2392
1494,17941,56,622,1648,1794,0,1,432,156,0,-12077,18440,42978,-6489
1495,11543,200,626,304,3843,4085,4071,447,412,16,24762,12042,-22158,30350
1496,5656,88,783,1824,3330,9,23,432,668,0,-12079,6155,43010,-6491
1497,23,184,631,96,259,4087,4074,447,924,16,28903,522,-22174,-31045
1498,64279,103,626,1264,770,2,5,432,1180,0,-16148,1802,-22094,14006
1499,64279,103,571,944,2,0,0,432,1436,0,-16148,1802,-22094,14006
1500,5397,8,606,96,2051,4085,4070,447,1692,16,24838,-4852,-22511,-26980
1501,5653,248,619,1520,3074,0,1,432,1948,0,20743,-5108,43041,-22885
1502,65044,119,614,32,1027,4086,4072,463,156,16,-12049,-11254,-22879,9859
1503,64788,135,814,624,1795,0,1,448,412,0,-7954,-11510,-22863,13954
1504,5394,8,787,1824,258,10,24,448,668,0,24790,-5367,-22479,-18838
1505,6675,184,598,1840,770,4094,4091,463,924,16,-20271,-4087,42977,1637
1506,7187,216,602,1184,2,1,2,448,1180,0,-28465,-4599,42945,9831
1507,8210,152,563,1184,2306,4094,4092,463,1436,16,-12085,-5623,43009,-6549
1508,9490,232,571,352,1282,2,5,448,1692,0,8400,-6902,42929,-27034
1509,8978,8,582,880,3842,0,2,448,1948,0,16590,-6390,-22639,30312
1510,8466,232,603,1200,2,1,2,464,156,0,8396,-6902,42865,22118
1511,4371,232,534,2016,2050,4089,4080,479,412,16,8380,-10997,-22415,22102
1512,8978,8,522,2016,3074,4088,4078,479,668,16,170,-6390,-22127,13892
1513,8466,40,610,1760,1026,4095,4094,479,924,16,-8020,-6903,-22095,5702
1514,8210,24,551,416,3330,0,1,464,1180,0,-3923,-6647,-22079,1605
1515,8465,8,563,688,2050,0,1,464,1436,0,172,-6902,-22063,-2490
1516,9745,88,543,992,258,4094,4091,479,1692,16,20657,-8182,-22143,-22975
1517,10257,56,606,1248,2,1,2,464,1948,0,12467,-8694,-22111,-14785
1518,10257,56,623,1760,258,0,0,480,156,0,12467,-8694,-22111,-14785
1519,10769,24,575,1136,2050,4095,4094,495,412,16,4277,-8182,-22143,-22975
1520,10001,232,590,1504,2,4095,4093,495,668,16,16568,-8950,43345,-10684
1521,11282,152,778,624,771,4094,4091,495,924,16,-28493,-7670,43265,9791
1522,10257,88,795,800,2307,4094,4092,495,1180,16,-12105,-6646,43329,-6597
1523,10769,56,811,864,1283,4095,4094,495,1436,16,-3915,-7158,43361,-14787
1524,16144,136,774,1952,3074,8,21,480,1692,0,16586,-12532,-22511,30248
1525,16656,104,611,1760,1282,4095,4094,495,1948,16,8396,-13044,-22479,-27098
1526,17680,168,770,416,2051,4094,4092,511,156,16,24784,-12020,-22415,-10710
1527,16657,232,871,1968,3075,4094,4092,511,412,16,-24372,-13044,-22351,5670
1528,17680,40,782,544,3075,4094,4092,511,668,16,24776,-12020,43249,-10718
1529,17168,72,778,368,771,4095,4094,511,924,16,16586,-12532,43281,-18908
1530,13839,120,890,496,2819,5,13,496,1180,0,4311,-9203,-22047,-6633
1531,13583,136,806,672,3075,4095,4095,511,1436,16,216,-8947,-22063,-2538
1532,12816,88,802,160,2051,1,3,496,1692,0,-12075,-8180,-22015,9753
1533,15888,152,887,608,259,5,12,496,1948,0,4321,-11252,43713,-6643
1534,16144,168,867,1456,2051,0,1,512,156,0,8418,-10996,43729,-2546
1535,14609,8,859,752,3075,2,6,512,412,0,-32548,-12532,-21711,22024
1536,16656,136,839,288,1283,3,8,512,668,0,212,-10484,-21583,-10752
1537,16144,168,826,672,3,1,2,512,924,0,-7978,-10997,-21551,-18942
1538,23058,88,810,1840,1794,11,27,512,1180,0,12475,-17910,-21983,26141
1539,25617,184,835,2032,1027,4092,4086,527,1436,16,-12111,-20470,43713,-14809
1540,24594,120,814,1056,3075,4094,4092,527,1692,16,-28499,-19446,43777,1579
1541,23313,200,847,672,1283,2,5,512,1948,0,-8024,-18166,43697,-18896
1542,25106,56,851,2016,1283,4093,4089,543,156,16,20655,-16373,-21727,9783
1543,22802,200,1031,992,2308,4092,4087,543,412,16,-8026,-18677,-21583,-18898
1544,20243,40,1127,560,1028,4,10,528,668,0,-32592,-21236,-21743,22072
1545,21523,216,867,1008,1027,2,5,528,924,0,-12117,-19956,43713,-22989
1546,22035,248,830,1200,771,4095,4094,543,1180,16,-20311,-20468,43681,-14795
1547,22803,200,862,1120,2051,1,3,528,1436,0,-8026,-21236,43729,-27080
1548,25618,120,787,1392,3075,4091,4085,543,1692,16,-28495,-24051,-21983,-6611
1549,31508,8,786,1888,3074,9,23,528,1948,0,8392,-29940,43921,22038
1550,37909,152,787,1760,1282,10,25,544,156,0,-20255,-23539,-21215,-6609
1551,37653,168,627,1696,2306,0,1,544,412,0,-16160,-23795,-21199,-2514
1552,37909,184,582,928,3074,0,1,544,668,0,-20257,-23539,-21183,-6611
1553,37397,216,562,544,2,1,2,544,924,0,-28447,-24051,-21151,-14801
1554,33300,216,531,1952,2306,4089,4080,559,1180,16,-28431,-19954,44641,-14817
1555,33300,216,534,288,1026,0,0,544,1436,0,-28431,-19954,44641,-14817
1556,36372,152,635,608,1282,5,12,544,1692,0,20733,-23025,-21087,1555
1557,41237,104,519,2032,2050,4088,4077,559,1948,16,8464,-27890,44753,13824
1558,41749,136,523,288,2306,4095,4094,575,156,16,16658,-27378,44785,22018
1559,42005,120,547,368,3074,0,1,560,412,0,12563,-27122,44769,17923
1560,41749,104,526,112,1794,0,1,560,668,0,16660,-27378,44753,22020
1561,39956,216,518,736,2050,4093,4089,575,924,16,-12005,-29171,44865,-6645
1562,39444,184,546,240,770,1,2,560,1180,0,-3811,-28659,44897,-14839
1563,42004,24,602,288,2050,4,10,560,1436,0,-28397,-31218,45057,9747
1564,40724,200,599,816,1026,2,5,560,1692,0,16654,-29938,-20399,30232
1565,38932,56,563,1504,1282,4093,4089,575,1948,16,-20217,-28146,45025,1567
1566,35603,104,551,1968,3074,4090,4083,591,156,16,-7942,-31475,-20719,13842
1567,34579,168,590,816,2818,1,4,576,412,0,8438,-32498,-20655,30222
1568,42257,136,567,1760,2305,12,30,576,668,0,16600,-24820,-20175,-27152
1569,41489,184,383,1712,1025,1,3,576,924,0,4315,-25588,-20127,26099
1570,34575,8,375,560,1026,4085,4069,591,1180,16,-16138,-18675,45841,-18984
1571,34319,24,562,608,3074,0,1,576,1436,0,-20233,-18419,45825,-14889
1572,33807,248,619,1824,2306,4095,4094,591,1692,16,-28427,-17907,-19679,-6695
1573,35344,152,582,1696,3074,4093,4090,591,1948,16,12539,-19443,-19583,17875
1574,39697,168,514,1760,1026,4089,4079,607,156,16,16652,-15090,46225,21988
1575,39953,152,587,1008,3074,0,1,592,412,0,12557,-14834,46209,17893
1576,39953,152,562,800,2,0,0,592,668,0,12557,-14834,46209,17893
1577,39185,200,559,992,258,4095,4093,607,924,16,272,-15602,46257,5608
1578,39697,232,610,1760,1026,4095,4094,607,1180,16,-7922,-16115,46225,13802
1579,37137,136,795,1440,259,4092,4086,607,1436,16,16664,-13555,-19471,-10784
1580,41232,136,782,1824,3075,4089,4080,607,1692,16,16680,-17650,45809,-10800
1581,34319,56,882,544,4,4085,4069,607,1948,16,-3827,-10737,45377,9707
1582,33807,24,883,2016,1283,4095,4094,623,156,16,-12021,-11249,45345,1513
1583,32015,136,1091,288,260,3,7,608,412,0,16644,-13040,45457,30178
1584,31503,104,1055,688,1028,4095,4094,623,668,16,24838,-13552,45425,-27164
1585,32783,24,1026,544,4,4094,4091,623,924,16,-20223,-12272,45345,-6689
1586,39441,184,1067,2032,3075,10,26,608,1180,0,4327,-18929,-20607,-31239
1587,45839,40,890,416,4,4086,4071,623,1436,16,-24370,-25328,45329,-2542
1588,45839,40,886,1824,1027,0,0,608,1692,0,-24370,-25328,45329,-2542
1589,44559,120,846,624,1795,2,5,608,1948,0,-3895,-24048,45249,-23017
1590,47376,40,811,1760,3331,4091,4085,639,156,16,-24364,-21231,-20111,22050
1591,45840,136,846,1824,3075,4093,4090,639,412,16,206,-22766,-20015,-18916
1592,44816,72,886,1392,3843,1,4,624,668,0,16594,-23790,-20079,-2528
1593,44560,88,847,1328,3075,4095,4095,639,924,16,12499,-24046,-20063,-6623
1594,44048,56,863,1264,3,1,2,624,1180,0,20693,-23534,-20031,-14817
1595,44304,40,827,752,3075,0,1,624,1436,0,24788,-23790,-20015,-18912
1596,44048,24,783,48,3075,0,1,624,1692,0,20691,-23534,-19999,-14815
1597,42512,120,831,1632,2307,4093,4090,639,1948,16,-20275,-21998,-20095,26151
1598,42512,120,823,880,3,0,0,640,156,0,-20275,-21998,-20095,26151
1599,44303,8,830,1696,1027,4093,4089,655,412,16,16596,-20206,-20207,-2514
1600,45071,56,882,1456,1795,1,3,640,668,0,4305,-19438,-20159,-14805
1601,49168,56,790,1968,2819,4089,4080,655,924,16,4289,-15341,45121,-14821
1602,48656,24,822,992,2051,4095,4094,655,1180,16,12483,-14829,45153,-23015
1603,47888,72,794,48,1795,1,3,640,1436,0,198,-14061,45105,-10730
1604,47376,40,838,1312,1027,4095,4094,655,1692,16,-7996,-13550,45137,-2536
1605,46096,120,882,1264,771,2,5,640,1948,0,12479,-12269,45057,-23011
1606,45840,104,806,480,2051,0,1,656,156,0,8382,-12525,45041,-27108
1607,44560,184,783,688,1027,4094,4091,671,412,16,28857,-13805,45121,-6633
1608,43793,136,895,1696,1283,1,3,656,668,0,-24388,-14573,45073,5658
1609,44817,72,834,544,3,2,4,656,924,0,-8008,-13549,45009,22038
1610,41488,120,627,416,2306,5,13,656,1180,0,-20283,-10220,-20319,-31223
1611,45839,104,630,32,1026,7,17,656,1436,0,-16204,-14571,45489,30234
1612,49934,104,531,1904,3074,4089,4080,671,1692,16,-16188,-18666,-20303,30218
1613,49678,120,531,368,3074,4095,4095,671,1948,16,-12093,-18410,-20319,26123
1614,49934,136,567,672,3330,0,1,672,156,0,-7996,-18154,-20303,30220
1615,49934,136,522,96,1026,0,0,672,412,0,-7996,-18154,-20303,30220
1616,47119,216,539,1568,2306,4091,4085,687,668,16,-28465,-20969,45057,9751
1617,45838,40,631,1328,1026,2,5,672,924,0,16596,-22249,-20399,-10724
1618,46863,104,610,1136,2818,1,4,672,1180,0,208,-23273,-20463,5664
1619,48398,8,587,1776,3074,4093,4090,687,1436,16,24778,-24809,-20367,-18906
1620,48142,248,591,1312,3330,4095,4095,687,1692,16,20681,-24553,45185,-14809
1621,48654,216,555,880,1026,4095,4094,687,1948,16,12491,-25065,45217,-6619
1622,48910,232,567,928,3330,4095,4095,703,156,16,16588,-24809,45233,-2522
1623,50446,136,575,368,2050,2,6,688,412,0,-7982,-23274,45137,-27092
1624,50958,168,614,1824,1026,4095,4094,703,668,16,-16176,-22762,45169,30250
1625,51214,152,595,1120,3330,0,1,688,924,0,-12081,-22506,45153,-31191
1626,51982,200,519,416,3330,4094,4093,703,1180,16,-24372,-23274,45105,-18900
1627,49935,72,534,1120,2,4093,4088,703,1436,16,8404,-21226,-20559,13860
1628,50447,104,595,1440,2306,4095,4094,703,1692,16,16598,-21738,-20591,5666
1629,49678,152,598,1632,2,4095,4093,703,1948,16,28883,-20970,-20639,-6619
1630,49166,120,594,1504,1026,4095,4094,719,156,16,20689,-21482,-20671,-14813
1631,48398,168,803,176,2051,1,3,704,412,0,-32562,-22250,-20623,-2528
1632,47375,104,786,688,1795,4094,4092,719,668,16,-16174,-23274,-20687,13860
1633,48143,56,770,288,3,4095,4093,719,924,16,-3889,-22506,-20735,26145
1634,48399,72,782,96,2051,0,1,704,1180,0,-7986,-22762,-20751,30242
1635,48143,88,626,1712,1794,0,1,704,1436,0,-12081,-22506,-20767,-31199
1636,47119,24,610,1968,1794,4094,4092,719,1692,16,-28469,-21482,-20703,-14811
1637,47631,248,778,288,2051,4095,4094,719,1948,16,28877,-21994,44865,-6621
1638,41486,120,786,1824,2,10,24,720,156,0,-3915,-28140,-21055,26123
1639,48140,216,774,1456,2818,10,26,720,412,0,20687,-21485,-21471,-14811
1640,48908,8,542,752,3842,4094,4093,735,668,16,8396,-20717,44113,-27102
1641,41738,200,607,288,3331,4084,4068,735,924,16,24808,-27887,-20975,-10690
1642,41226,168,806,368,3843,0,2,720,1180,0,-32534,-27375,-20943,-18884
1643,47625,24,807,2032,2050,10,25,720,1436,0,4305,31763,44993,9813
1644,47113,248,622,1504,2,1,2,720,1692,0,-3889,32274,-20511,18007
1645,39431,216,618,736,3075,4083,4066,735,1948,16,-12111,-25580,-20991,26229
1646,39431,216,795,352,1283,0,0,736,156,0,-12111,-25580,-20991,26229
1647,32777,120,795,1776,3074,10,26,736,412,0,28823,-32234,-20575,1627
1648,31753,56,798,816,2819,4094,4092,751,668,16,-20325,32278,-20639,18015
1649,30216,152,854,736,2051,2,6,736,924,0,20641,30742,-20543,-6555
1650,29448,104,811,928,259,4095,4093,751,1180,16,-32604,31510,-20495,-18846
1651,29960,72,851,1504,1283,4095,4094,751,1436,16,-24414,30998,-20463,-27036
1652,29192,24,842,1456,3843,4094,4093,751,1692,16,28831,31766,-20415,-14745
1653,28424,72,802,176,1795,1,3,736,1948,0,-24420,32534,-20463,-27030
1654,29960,168,778,752,2819,4093,4090,767,156,16,162,-31465,-20367,-2448
1655,30984,104,819,368,3075,1,4,752,412,0,-16218,-30442,-20431,-18828
1656,30728,88,638,1824,3074,0,1,752,668,0,-12121,-30698,-20447,-14731
1657,33801,152,618,432,3842,4,12,752,924,0,-28517,-27625,44897,-31127
1658,34313,184,554,816,1794,4095,4094,767,1180,16,28825,-28137,44865,-22933
1659,34569,168,591,1120,2306,0,1,752,1436,0,-32616,-28393,44881,-27028
1660,33545,104,559,288,3330,1,4,752,1692,0,16532,-27369,44945,-10640
1661,30729,24,530,1440,2050,4091,4085,767,1948,16,-3959,-24553,-20767,9851
1662,31497,72,598,1008,1794,1,3,768,156,0,8332,-23784,-20719,22142
1663,29705,184,599,560,1026,3,7,768,412,0,-28539,-25576,-20607,-14729
1664,26890,8,554,1760,3074,4091,4085,783,668,16,16528,-28391,-20783,30338
1665,26634,24,582,928,3074,0,1,768,924,0,12433,-28647,-20767,26243
1666,27402,72,611,1184,2306,1,3,768,1180,0,142,-29415,-20815,-27002
1667,28426,8,598,1696,3074,4094,4092,783,1436,16,16522,-30439,-20751,22154
1668,29961,104,622,1120,2050,2,6,768,1692,0,-24432,-31975,-20847,-2428
1669,29193,152,631,1568,1282,1,3,768,1948,0,-12147,-31207,-20895,-14713
1670,28425,104,631,1520,2050,1,3,784,156,0,-24438,-31975,-20943,-27004
1671,29449,40,571,432,2,2,4,784,412,0,24718,-30951,-21007,22152
1672,30217,88,522,432,3842,4094,4093,799,668,16,12427,-30183,-20959,9861
1673,30473,72,562,672,2050,0,1,784,924,0,16522,-29927,-20975,13956
1674,30217,56,582,992,2050,0,1,784,1180,0,20619,-29671,-20959,9859
1675,30217,56,598,1376,2,0,0,784,1436,0,20619,-29671,-20959,9859
1676,29449,8,567,496,2050,1,3,784,1692,0,8328,-28903,-20911,22150
1677,21511,248,635,1056,2307,4083,4065,799,1948,16,4201,-20965,44129,26277
1678,22023,24,806,352,3,1,2,800,156,0,12395,-20453,-21375,-31065
1679,20487,120,582,480,2050,2,6,800,412,0,-28571,-21989,-21279,-6495
1680,21255,168,539,96,1282,1,3,800,668,0,24674,-21221,-21231,-18786
1681,20999,184,622,1648,1794,0,1,800,924,0,20579,-21477,-21215,-22881
1682,20487,152,587,1392,1026,4095,4094,815,1180,16,28773,-20965,-21183,-31075
1683,21511,88,606,1888,2050,4094,4092,815,1436,16,-20383,-21989,-21119,18081
1684,20743,40,514,304,3842,4094,4093,815,1692,16,-32674,-21221,-21071,30372
1685,23560,120,523,1312,2306,4091,4085,815,1948,16,-12183,-24038,44641,9881
1686,22023,24,594,608,3074,2,6,816,156,0,28771,-25574,44545,-14701
1687,19464,184,550,1568,1026,4092,4086,831,412,16,4185,-28133,44705,26249
1688,18696,136,595,944,2050,1,3,816,668,0,16476,-28901,44657,-26996
1689,20745,8,603,560,2050,3,8,816,924,0,-16300,-26853,44529,5764
1690,22537,120,547,1264,1026,4093,4089,831,1180,16,20557,-28645,44417,-31093
1691,22025,152,578,1184,2050,4095,4094,831,1436,16,12367,-28133,44385,-22903
1692,22281,168,598,1440,3074,4095,4095,831,1692,16,16464,-28389,44369,-27000
1693,23049,120,623,1456,1026,1,3,816,1948,0,4179,-29157,44417,-14715
1694,23049,120,571,928,258,0,0,832,156,0,4179,-29157,44417,-14715
1695,23305,104,579,1136,3074,4095,4095,847,412,16,84,-28901,44401,-18810
1696,22793,72,622,1968,770,4095,4094,847,668,16,8278,-29413,44369,-10616
1697,22537,88,631,1776,2050,0,1,832,924,0,4183,-29669,44385,-14711
1698,21769,40,586,1440,2,4095,4093,847,1180,16,16474,-28901,44433,-27002
1699,23305,200,542,1072,2818,4093,4090,847,1436,16,-24492,-30437,-21007,13964
1700,24328,8,570,496,2818,1,4,832,1692,0,-8104,-31461,44465,-2424
1701,24328,8,551,624,2,0,0,832,1948,0,-8104,-31461,44465,-2424
1702,23304,200,550,176,2818,1,4,848,156,0,-24492,-32485,-21135,-18812
1703,23816,168,602,1136,770,1,2,848,412,0,-32682,-31973,-21167,-27002
1704,23560,152,623,1632,2306,0,1,848,668,0,-28585,-32229,-21183,-22905
1705,22024,248,578,1584,3842,4093,4090,863,924,16,12381,31771,-21087,18061
1706,21768,232,575,800,3330,0,1,848,1180,0,16478,32027,-21071,13964
1707,21256,8,551,736,2306,4095,4094,863,1436,16,8288,32539,44433,22154
1708,21768,40,582,1312,1026,4095,4094,863,1692,16,16482,32027,44401,13960
1709,20743,104,591,1584,3074,4094,4092,863,1948,16,-32674,-32485,44337,-2420
1710,20231,72,554,816,1794,4095,4094,879,156,16,24668,32539,44305,-10614
1711,21511,248,574,1440,1026,4094,4091,879,412,16,4193,-31717,-21311,-31089
1712,18952,88,798,1440,1027,4092,4086,879,668,16,-20373,31259,-21471,9881
1713,23817,40,771,2032,1027,4088,4077,879,924,16,-8104,-29412,43761,22150
1714,27914,40,883,96,3331,6,16,864,1180,0,-8120,32027,-22031,22166
1715,31753,56,799,1968,1027,4090,4081,879,1436,16,-12231,28188,43745,26277
1716,32777,120,851,816,3,2,4,864,1692,0,4157,27165,43681,9889
1717,31752,184,827,432,3,2,4,864,1948,0,20537,28189,43617,-6491
1718,31496,168,603,1264,3074,0,1,880,156,0,16440,27933,43601,-10588
1719,24842,72,623,368,2051,4085,4070,895,412,16,-8162,21278,44017,30346
1720,18699,200,798,2032,3842,9,24,880,668,0,24630,15136,43633,-2398
